CV_CCT|CV_TURNO|TURNO|NOMBRECT|C_NOM_ENT|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_VIALIDAD|N_EXTNUM|CONTROL|SUBCONTROL|TIPO|NIVEL|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|PERIODO|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V16|V17|V18|E19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60|V61|V62|E63|V64|V65|V66|V67|V68|V69|E70|V71|V72|V73|V74|V75|V76|V77|V78|V79|V80|V81|V82|V83|V84|V85|V86|V87|V88|V89|V90|V91|V92|V93|E94|E95|E96|V97|V98|V99|V100|V101|V102|V103|V104|V105|V106|V107|V108|V109|V110|V111|V112|V113|V114|V115|V116|V117|V118|V119|V120|V121|V122|V123|V124|V125|V126|V127|V128|V129|V130|V131|V132|V133|V134|V135|V136|V137|V138|V139|V140|V141|V142|V143|V144|V145|V146|V147|V148|FECHA_ENTREGA|
32DJN0778F|1|MATUTINO|JOSE MARIA COS|ZACATECAS|051|VILLA DE COS|0190|SAN ANTONIO DE LA ROSA (SAN ANTONIO)|CALLE SAN ANTONIO DE LA ROSA|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0005R|32FJZ0001A|32ADG0010O|0|I2017|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|a|b|a|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|17/10/2017 0:00:00|
32DJN0779E|1|MATUTINO|GUADALUPE VICTORIA|ZACATECAS|009|CHALCHIHUITES|0067|LA PURÍSIMA (OJO DEL TORO)|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0016X||32ADG0020V|0|I2017|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|b|b|b|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|25/10/2017 0:00:00|
32DJN1001E|1|MATUTINO|FRANCISCO VILLA|ZACATECAS|014|GENERAL FRANCISCO R. MURGUÍA|0015|COLONIA CHAPULTEPEC|CALLE CHAPULTEPEC (NIEVES)|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0005R||32ADG0005C|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17/11/2017 0:00:00|
32DJN1002D|1|MATUTINO|HERMINIO VILLANUEVA GALLARDO|ZACATECAS|014|GENERAL FRANCISCO R. MURGUÍA|0008|LAS BOCAS|CALLE LAS BOCAS|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0005R||32ADG0005C|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17/11/2017 0:00:00|
32DJN1004B|1|MATUTINO|GABRIELA MISTRAL|ZACATECAS|014|GENERAL FRANCISCO R. MURGUÍA|0010|EL CARNERITO (EL CARNERO)|CALLE EL CARNERO (CARNERITOS)|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0005R||32ADG0005C|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16/11/2017 0:00:00|
32DJN1005A|1|MATUTINO|ROSARIO CASTELLANOS|ZACATECAS|014|GENERAL FRANCISCO R. MURGUÍA|0016|EMANCIPACIÓN|CALLE EMANCIPACION|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0005R||32ADG0005C|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17/11/2017 0:00:00|
32DJN1009X|1|MATUTINO|GUILLERMO PRIETO|ZACATECAS|038|PINOS|0143|LA PURÍSIMA|CALLE LA PURISIMA|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0007P||32ADG0007A|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|01/11/2017 0:00:00|
32DJN1014I|1|MATUTINO|FRANCISCO ZARCO MATEOS|ZACATECAS|038|PINOS|0041|LA CRUZ|CALLE LA CRUZ|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0007P||32ADG0007A|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|01/11/2017 0:00:00|
32DJN1015H|1|MATUTINO|JESUS GONZALEZ ORTEGA|ZACATECAS|038|PINOS|0094|EL MACHUCADO (COLONIA EL ROSARIO)|CALLE EL MACHUCADO (ROSARIO)|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0007P||32ADG0007A|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31/10/2017 0:00:00|
32DJN1016G|1|MATUTINO|NETZAHUALCOYOTL|ZACATECAS|038|PINOS|0056|LA ESMERALDA|CALLE LA ESMERALDA|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0007P||32ADG0007A|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|01/11/2017 0:00:00|
32DJN1017F|1|MATUTINO|FEDERICO FROEBEL|ZACATECAS|014|GENERAL FRANCISCO R. MURGUÍA|0027|MATÍAS RAMOS (EL TÁNGER)|CALLE MATIAS RAMOS TANGER|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0005R||32ADG0005C|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16/11/2017 0:00:00|
32DJN1018E|1|MATUTINO|RAFAEL RAMIREZ|ZACATECAS|014|GENERAL FRANCISCO R. MURGUÍA|0032|PACHECO (ESTACIÓN PACHECO)|CALLE ESTACION PACHECO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0005R||32ADG0005C|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17/11/2017 0:00:00|
32DJN1019D|1|MATUTINO|"CENTENARIO DE LA CONSTITUCIÓN DE 1917"|ZACATECAS|014|GENERAL FRANCISCO R. MURGUÍA|0034|EL PORVENIR (EL PORVENIR DEL CARMEN)|CALLE EL PORVENIR|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|||32ADG0005C|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16/11/2017 0:00:00|
32DJN1020T|1|MATUTINO|SOR JUANA INES DE LA CRUZ|ZACATECAS|014|GENERAL FRANCISCO R. MURGUÍA|0044|SAN ISIDRO|CALLE SAN ISIDRO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0005R||32ADG0005C|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16/11/2017 0:00:00|
32DJN1023Q|1|MATUTINO|JEAN PIAGET|ZACATECAS|014|GENERAL FRANCISCO R. MURGUÍA|0042|SAN GIL|CALLE SAN GIL|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0005R||32ADG0005C|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17/11/2017 0:00:00|
32DJN1030Z|1|MATUTINO|NETZAHUALCOYOTL|ZACATECAS|038|PINOS|0097|MANUEL MARÍA|CALLE MANUEL MARIA|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0007P||32ADG0007A|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31/10/2017 0:00:00|
32DJN1031Z|1|MATUTINO|JUAN ESCUTIA|ZACATECAS|038|PINOS|0200|SAUZ DE SAN MARTÍN|CALLE SAUZ DE SAN MARTIN|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0007P||32ADG0007A|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31/10/2017 0:00:00|
32DJN1033X|1|MATUTINO|FRANCISCO GARCIA SALINAS|ZACATECAS|051|VILLA DE COS|0002|LA ABUNDANCIA|CALLE LA ABUNDANCIA|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|||32ADG0010O|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16/11/2017 0:00:00|
32DJN1035V|1|MATUTINO|JOSE MARIA COS|ZACATECAS|051|VILLA DE COS|0043|PABELLÓN (DOLORES)|CALLE PABELLON DE DOLORES|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|||32ADG0010O|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16/11/2017 0:00:00|
32DJN1041F|1|MATUTINO|CUAUHTEMOC|ZACATECAS|048|TLALTENANGO DE SÁNCHEZ ROMÁN|0020|LOS FRESNOS|CALLE LOS FRESNOS|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0004S||32ADG0004D|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|30/10/2017 0:00:00|
32DJN1046A|1|MATUTINO|IGNACIO RAMIREZ|ZACATECAS|038|PINOS|0026|EL CANALIZO|CALLE EL CANALIZO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0007P||32ADG0007A|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|01/11/2017 0:00:00|
32DJN1047Z|1|MATUTINO|IGNACIO MANUEL ALTAMIRANO|ZACATECAS|038|PINOS|0045|EL CHAPARRAL|CALLE EL CHAPARRAL|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0007P||32ADG0007A|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31/10/2017 0:00:00|
32DJN1049Y|1|MATUTINO|IGNACIO MANUEL ACUÑA|ZACATECAS|038|PINOS|0074|EL JAIBITO|CALLE EL JAIBITO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0007P||32ADG0007A|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31/10/2017 0:00:00|
32DJN1050N|1|MATUTINO|MANUEL M PONCE|ZACATECAS|038|PINOS|0101|EL MEZQUITE|CALLE EL MEZQUITE|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0007P||32ADG0007A|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|30/10/2017 0:00:00|
32DJN1052L|1|MATUTINO|MIGUEL HIDALGO Y COSTILLA|ZACATECAS|038|PINOS|0050|LA CHIQUILLA|CALLE LA CHIQUILLA|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0007P||32ADG0007A|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|01/11/2017 0:00:00|
32DJN1053K|1|MATUTINO|CRISTOBAL COLON|ZACATECAS|038|PINOS|0019|COLONIA BELISARIO DOMÍNGUEZ (LAS GÜERITAS)|CALLE BELISARIO DOMINGUEZ|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0007P||32ADG0007A|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|01/11/2017 0:00:00|
32DJN1061T|1|MATUTINO|BENITO JUAREZ|ZACATECAS|010|FRESNILLO|0182|LA QUEMADA (FRANCISCO I. MADERO)|CALLE FRANCISCO I. MADERO( LA QUEMADA )|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0002U||32ADG0025Q|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11/12/2017 0:00:00|
